2.8238,1.0128,2.7752,1.3892,2.8614
2.9349,1.6596,2.3108,1.9363,2.9626
2.7458,0.4237,2.9659,0.4802,2.7514
2.678,0.15148,3.3716,0.75695,2.7385
2.8735,1.1271,2.3924,1.1861,2.8794
2.8048,1.0907,3.0426,1.2549,2.8212
2.7814,0.81545,3.0013,1.5112,2.851
2.8797,1.0702,2.2732,1.4335,2.916
2.773,0.67535,2.9455,0.74225,2.7797
2.9284,1.6296,2.3459,1.7346,2.9389
2.9315,1.3947,2.0798,1.3631,2.9283
2.8998,1.3553,2.3569,1.2068,2.885
2.8747,1.3787,2.6317,1.2078,2.8576
2.86,1.3945,2.7945,1.2635,2.8469
2.7669,0.86761,3.1988,1.3548,2.8156
2.838,1.2732,2.8929,1.1345,2.8242
2.7134,0.38437,3.2504,1.0092,2.7759
2.8713,1.4956,2.7826,1.1366,2.8354
2.8711,1.284,2.5728,1.3371,2.8764
2.8445,1.1464,2.7013,0.86655,2.8165
2.9082,1.3336,2.2521,1.3883,2.9136
2.767,0.84456,3.1745,0.5175,2.7343
2.7616,0.64919,3.0337,1.1713,2.8138
2.9413,1.7498,2.3368,0.96472,2.8628
2.7772,0.55009,2.7783,1.0573,2.8279
2.9263,1.7008,2.4379,1.2223,2.8784
2.9875,2.0316,2.1567,1.315,2.9158
3.0573,2.1387,1.5656,1.2728,2.9707
2.8191,1.211,3.0201,0.78973,2.777
2.795,0.91788,2.9678,0.90758,2.794
2.889,1.2039,2.3137,1.6953,2.9382
2.9017,1.4302,2.4133,1.4135,2.9
2.8984,1.4976,2.5141,1.53,2.9016
2.8773,1.1867,2.4135,1.7394,2.9326
2.746,0.70012,3.2406,0.63008,2.739
2.8235,1.0438,2.8092,0.63929,2.783
2.8792,1.1348,2.3426,1.6241,2.9281
2.9687,1.492,1.8051,1.7497,2.9945
3.0201,1.8177,1.6164,1.8808,3.0264
2.8559,1.4839,2.9249,1.1942,2.8269
2.8119,0.93117,2.8119,1.0536,2.8242
2.8986,1.5965,2.6101,1.034,2.8424
2.8766,0.90764,2.1412,0.95646,2.8815
2.9035,1.6212,2.5865,1.0613,2.8475
2.871,1.2465,2.5366,0.83286,2.8296
2.8378,1.0327,2.6545,1.3417,2.8687
2.9866,1.8885,2.0222,1.8698,2.9848
2.9001,1.4427,2.4413,1.2612,2.882
2.8193,0.82801,2.6352,1.1991,2.8564
2.877,1.3968,2.6272,1.2016,2.8574
2.7948,0.83669,2.8883,0.92126,2.8033
2.8615,1.0609,2.4454,1.8333,2.9388
2.8594,0.90253,2.3084,0.68263,2.8374
2.8433,1.2247,2.7921,0.81716,2.8025
2.6849,0.36438,3.515,0.41867,2.6904
3.0158,2.2434,2.0859,2.1817,3.0096
2.9178,1.3777,2.1999,1.4196,2.922
2.724,0.52217,3.2826,0.47792,2.7195
2.7742,0.75462,3.0131,0.90844,2.7895
2.7483,0.65949,3.1763,1.0899,2.7914
2.7503,0.6982,3.195,0.53912,2.7344
2.9117,1.5025,2.3856,1.5592,2.9174
2.7754,0.62638,2.8725,0.97658,2.8104
2.939,1.6001,2.2103,1.6863,2.9476
2.9003,1.3844,2.3816,1.7733,2.9392
2.8808,1.4213,2.6134,1.9185,2.9305
2.8803,1.4298,2.6267,1.5019,2.8875
2.9532,1.7207,2.189,2.0713,2.9882
2.8161,0.95984,2.7989,1.233,2.8434
2.8669,1.1065,2.4375,1.0264,2.8589
2.9004,1.4852,2.4814,1.3297,2.8848
2.7917,1.0082,3.0908,0.68415,2.7593
2.8423,1.1323,2.7091,1.1213,2.8412
2.841,1.2381,2.8279,1.4221,2.8594
2.6854,0.27306,3.4187,0.36878,2.695
2.9108,1.3516,2.2434,1.0855,2.8842
2.8652,1.2055,2.5533,1.171,2.8618
2.8966,1.6359,2.6702,1.7774,2.9107
2.8049,0.86375,2.8145,1.2556,2.8441
2.9378,1.8599,2.4819,1.7449,2.9263
2.8484,1.556,3.0722,1.3276,2.8255
2.8656,1.2573,2.6017,1.2465,2.8645
2.8446,0.91899,2.4733,1.4606,2.8987
2.9282,1.6343,2.3527,1.4409,2.9088
2.8774,1.4979,2.7241,0.83165,2.8108
2.8763,1.3557,2.5924,1.2488,2.8656
2.877,1.1173,2.3476,1.0936,2.8746
2.9239,1.6401,2.4015,1.9175,2.9516
2.8253,1.0466,2.7935,0.83227,2.8039
2.8628,1.2249,2.5967,1.5332,2.8937
2.8508,1.0607,2.5526,1.0881,2.8536
2.9441,1.8762,2.4356,1.4068,2.8971
2.8398,1.2489,2.8512,1.1439,2.8293
2.8948,1.3742,2.4264,1.4685,2.9042
2.7608,1.075,3.4672,1.3478,2.7881
2.7885,0.6953,2.8105,0.97904,2.8169
2.8712,1.6427,2.9312,0.97601,2.8045
2.7953,0.91682,2.9638,1.0128,2.8049
2.8723,1.2809,2.558,1.3311,2.8773
2.9622,1.6888,2.0665,1.6733,2.9607
2.8663,1.2007,2.5374,1.4041,2.8867
2.8262,1.0217,2.76,1.0014,2.8241
2.9013,1.468,2.4546,1.6423,2.9188
2.8,0.65236,2.6521,1.0576,2.8406
2.9144,1.4333,2.2894,0.59948,2.831
2.7983,1.1598,3.1768,0.91512,2.7738
2.8591,1.1887,2.5979,1.0569,2.8459
2.7964,0.793,2.8291,0.73924,2.791
2.8067,0.95362,2.8868,1.1725,2.8286
2.7745,0.76565,3.0208,1.3035,2.8283
2.9502,1.4937,1.9913,1.8766,2.9885
2.8818,1.4123,2.5946,1.4955,2.8901
2.8137,1.2718,3.1349,0.76761,2.7633
2.8379,1.2561,2.8776,1.2336,2.8356
2.8305,0.91867,2.6139,1.151,2.8537
2.8325,0.93336,2.6079,1.3783,2.877
2.9544,1.4725,1.9281,1.4657,2.9538
2.9164,1.5446,2.381,1.8868,2.9506
2.9274,1.5038,2.2295,1.4287,2.9199
2.8097,0.81406,2.7174,0.72393,2.8007
2.8338,0.90728,2.569,1.0573,2.8488
2.9336,1.5434,2.2073,1.7758,2.9569
2.7885,0.92099,3.0358,1.4038,2.8368
2.8626,1.1788,2.5525,1.4905,2.8938
2.8196,1.036,2.8403,0.95719,2.8117
2.88,1.4127,2.6128,1.739,2.9126
2.8417,1.436,3.019,0.99793,2.7979
2.8216,1.2143,2.9988,0.99204,2.7993
2.9274,1.4229,2.1488,1.4699,2.9321
2.7617,0.63317,3.0166,1.0077,2.7991
2.8344,0.97585,2.6315,1.259,2.8627
2.7359,0.76071,3.4014,0.04076,2.6639
2.7967,0.92405,2.9567,0.83231,2.7876
2.8247,1.041,2.7944,1.1831,2.8389
2.941,1.7454,2.3356,1.4241,2.9089
2.7431,0.59918,3.1679,0.95977,2.7792
2.9219,1.608,2.3889,1.3532,2.8964
2.8316,1.0761,2.7601,1.3471,2.8587
2.9943,1.7751,1.8316,1.6113,2.978
2.8799,1.326,2.527,1.1386,2.8612
2.7823,0.95129,3.1278,0.49786,2.737
2.8669,1.0059,2.3367,1.0142,2.8678
2.7672,0.71482,3.0429,0.93579,2.7893
2.7413,0.87659,3.4635,0.50494,2.7041
2.8735,1.4449,2.7102,1.1882,2.8478
2.813,1.112,2.9823,0.53982,2.7558
2.8866,1.084,2.2182,1.5723,2.9354
2.9816,1.717,1.9014,1.6902,2.9789
2.7938,0.94215,3.0038,1.1876,2.8184
2.7538,0.58752,3.0491,0.99703,2.7948
2.8572,1.1737,2.6012,0.5819,2.7981
2.8904,1.4301,2.5264,0.7827,2.8256
2.8081,1.0022,2.9213,1.4375,2.8516
2.8174,1.0138,2.8394,1.1561,2.8317
2.7668,0.927,3.2594,0.75109,2.7492
2.8744,1.4118,2.6681,1.4852,2.8817
2.8023,0.64021,2.6176,1.2514,2.8634
2.9512,1.6935,2.1815,1.4253,2.9244
2.7822,0.88123,3.0596,0.64824,2.7589
2.7757,0.84954,3.0923,0.66067,2.7568
2.8584,1.0495,2.4655,1.4974,2.9032
2.8406,1.2272,2.8208,1.1962,2.8375
2.7662,0.78716,3.1255,1.0222,2.7897
2.8894,1.3424,2.4484,1.6668,2.9218
2.8643,1.1658,2.5224,1.138,2.8616
2.8882,1.7593,2.8772,1.2533,2.8376
2.69,0.22601,3.3259,0.50082,2.7175
2.9218,1.654,2.4362,1.3472,2.8911
2.8625,1.2597,2.6343,0.57894,2.7945
2.8784,1.5295,2.746,1.1206,2.8375
2.8478,1.1979,2.7197,1.4671,2.8747
2.7509,0.6783,3.1696,0.50232,2.7333
2.8249,1.0834,2.8347,1.08,2.8245
2.873,1.2529,2.5225,1.0118,2.8489
2.8896,1.2456,2.3498,0.88754,2.8538
2.8159,1.021,2.8617,1.2721,2.841
2.8839,1.5036,2.6648,1.5334,2.8869
2.9049,1.3843,2.3351,1.2458,2.8911
2.8932,1.4919,2.5604,1.0412,2.8481
2.7853,0.83421,2.981,1.194,2.8213
2.8624,1.3157,2.6917,1.3952,2.8704
2.849,1.2385,2.7489,1.9249,2.9176
2.8752,1.3102,2.5579,1.0758,2.8518
2.8343,1.1877,2.8447,1.7413,2.8897
2.7385,0.56868,3.1832,0.69706,2.7514
2.862,1.2274,2.607,1.9593,2.9352
2.9275,1.563,2.2877,1.2084,2.8921
2.8039,0.9116,2.8728,1.1467,2.8274
2.7268,0.59183,3.3237,0.9068,2.7583
2.9368,1.33,1.962,1.7211,2.9759
2.7132,0.61009,3.4781,0.76652,2.7288
2.9034,1.5052,2.4717,1.708,2.9236
2.8387,0.8359,2.4486,1.3303,2.8882
2.8707,1.2774,2.5706,1.2349,2.8664
3.0237,2.1526,1.9153,1.351,2.9436
2.7549,0.72498,3.1757,0.67506,2.7499
2.7585,0.75961,3.1744,0.48721,2.7313
2.9725,1.9417,2.2162,1.5878,2.9372
2.8585,1.3263,2.7409,0.89412,2.8153
3.0209,2.0165,1.8072,2.4702,3.0663
2.8593,1.1531,2.5597,0.9381,2.8378
2.9219,1.5832,2.3637,1.0979,2.8734
2.7591,0.67987,3.0887,0.12582,2.7037
2.7527,0.75479,3.2276,1.3405,2.8113
2.7548,0.58651,3.0383,0.34496,2.7307
2.7769,0.47137,2.7026,0.98186,2.8279
2.9531,1.8999,2.3693,1.1805,2.8811
2.7735,1.0619,3.3266,0.70621,2.738
2.8491,0.97554,2.4848,1.3098,2.8825
2.9637,1.8503,2.2134,1.7438,2.953
2.9138,1.5807,2.4424,1.3311,2.8889
2.8589,1.4746,2.8861,0.46783,2.7582
2.7293,0.4649,3.1719,0.51581,2.7344
2.8534,1.0446,2.5104,1.2594,2.8749
2.9387,1.1852,1.7979,1.372,2.9574
3.0044,1.9713,1.9268,1.6258,2.9699
2.8414,0.86753,2.4531,1.0453,2.8592
2.8406,1.2315,2.8258,0.99014,2.8164
2.7721,0.85471,3.134,0.98269,2.7849
2.9085,1.6686,2.5838,1.3926,2.8809
2.8367,0.73003,2.3635,1.2998,2.8936
2.6657,0.057987,3.4009,0.54848,2.7148
2.8786,1.4844,2.6984,0.82164,2.8123
2.8333,0.93251,2.5995,0.95542,2.8356
2.9197,1.6517,2.4552,1.4403,2.8985
2.7555,0.70252,3.1472,0.8556,2.7708
2.7671,0.77817,3.1073,1.0492,2.7942
2.8667,1.0571,2.3901,1.414,2.9024
2.9034,1.3167,2.2824,1.2636,2.8981
2.8152,0.88341,2.7311,1.1367,2.8406
2.9864,1.9698,2.1053,1.6486,2.9543
2.8755,1.3086,2.554,1.325,2.8771
2.8557,1.2059,2.6485,1.5925,2.8944
2.9306,1.532,2.2262,1.4991,2.9273
2.897,1.3694,2.3993,1.325,2.8926
2.7642,0.45846,2.8162,0.6425,2.7826
2.8904,1.21,2.3059,1.2727,2.8967
2.8523,1.1404,2.6176,0.81879,2.8201
2.8812,1.2113,2.3991,1.3113,2.8912
2.7796,1.0273,3.2313,1.1899,2.7959
2.7471,0.67843,3.2071,0.6459,2.7439
2.7187,0.66652,3.4797,1.0159,2.7536
2.8305,1.2968,2.9917,1.2198,2.8228
2.8151,0.86026,2.709,0.39412,2.7685
2.894,1.4773,2.5377,1.1763,2.8639
2.9192,1.5794,2.3878,1.3569,2.8969
2.8632,1.338,2.7064,1.1889,2.8483
2.8619,1.2281,2.609,1.7048,2.9096
2.8479,1.3911,2.9119,0.78472,2.7873
2.9349,1.3772,2.0283,1.1325,2.9104
2.8946,1.471,2.525,1.0101,2.8485
2.9584,1.808,2.2236,1.7827,2.9559
2.8762,1.2841,2.5226,1.172,2.8649
2.7882,0.68508,2.8029,0.92404,2.8121
2.7681,0.57528,2.8944,0.87374,2.7979
2.6689,0.36929,3.6802,0.3429,2.6663
2.8221,0.97458,2.7539,0.57266,2.7819
2.8049,0.60875,2.5599,1.429,2.8869
2.8708,1.3292,2.6215,1.2002,2.8579
2.6649,0.083992,3.4353,0.52696,2.7092
2.9198,1.507,2.3088,1.6929,2.9384
2.7722,0.73846,3.0168,1.2649,2.8248
2.9145,1.3141,2.169,1.1753,2.9006
2.8317,1.0436,2.7263,0.73121,2.8005
2.8511,1.2083,2.6969,1.0515,2.8355
2.8461,1.0678,2.6066,1.1603,2.8554
2.7966,0.80301,2.8375,1.2224,2.8385
3.0117,2.1361,2.019,1.592,2.9573
2.8227,1.1004,2.8739,1.1198,2.8246
3.0277,2.1011,1.8245,2.1873,3.0363
2.8004,0.50947,2.5055,0.22506,2.772
2.9203,1.6919,2.4891,1.0824,2.8593
2.7433,0.48513,3.0525,0.71344,2.7661
2.8777,1.4946,2.7178,1.4017,2.8684
2.7472,1.0198,3.5475,0.23618,2.6689
2.8751,1.2134,2.4628,1.413,2.895
2.7378,0.36679,2.9889,1.0037,2.8015
3.0043,2.0014,1.9584,2.2068,3.0248
2.8912,1.4465,2.5348,1.4901,2.8955
2.8706,1.3616,2.6556,1.8724,2.9217
2.8214,0.92945,2.715,1.268,2.8553
2.761,0.81106,3.2014,0.98336,2.7782
2.7502,0.51683,3.0151,0.18014,2.7165
2.9069,1.4139,2.3452,0.87278,2.8528
2.9287,1.5999,2.3131,1.5726,2.926
2.9973,1.933,1.96,1.9853,3.0025
2.8416,1.2552,2.8393,1.5815,2.8742
2.8436,1.0913,2.6551,1.2453,2.859
3.0983,2.2473,1.2638,2.047,3.0783
2.7785,0.98669,3.2017,0.77122,2.7569
2.81,0.8693,2.7694,0.7852,2.8016
2.7989,1.1386,3.1494,0.32738,2.7178
2.7781,0.97097,3.1897,0.30894,2.7119
2.9153,1.6451,2.4924,1.5697,2.9077
2.7082,0.64719,3.565,0.64551,2.7081
2.804,0.64235,2.6027,0.74822,2.8146
2.9207,1.581,2.3739,1.3714,2.8998
2.8909,1.1622,2.2536,1.3202,2.9067
3.0709,2.5303,1.8212,2.1766,3.0355
2.8139,0.64588,2.507,0.96835,2.8461
2.8086,0.99315,2.9074,1.094,2.8187
2.9245,1.6225,2.3779,1.2523,2.8874
2.8284,0.941,2.657,0.94002,2.8283
2.8998,1.5532,2.5556,1.3811,2.8825
2.8575,1.1607,2.5855,1.3406,2.8755
2.9157,1.5588,2.4022,1.6648,2.9263
2.8556,1.2763,2.7201,0.61289,2.7893
2.9014,1.3129,2.2992,1.3657,2.9067
2.8992,1.1461,2.1536,1.7126,2.9559
2.8137,1.1973,3.0608,0.58216,2.7521
2.8866,1.1231,2.2575,1.266,2.9008
2.7775,0.80778,3.0332,0.94267,2.7909
2.9961,1.6135,1.6525,2.239,3.0587
2.9018,1.6685,2.6509,1.1993,2.8548
2.8881,1.1048,2.2239,1.6731,2.9449
2.7386,0.7433,3.3576,0.59527,2.7238
2.8891,1.3339,2.4429,1.4665,2.9024
2.9051,1.3988,2.3479,1.447,2.9099
2.3437,0,3.1263,0.32519,2.7199
2.8821,1.4478,2.627,1.3047,2.8678
2.8512,1.1698,2.6578,0.48416,2.7826
2.8676,1.3189,2.6433,1.245,2.8602
2.9021,1.524,2.5032,1.354,2.8851
2.8557,1.1238,2.5667,1.2027,2.8636
2.7795,0.62648,2.8316,0.79856,2.7967
2.8312,0.97629,2.6642,1.0028,2.8339
2.936,1.7078,2.3483,2.0387,2.969
2.9137,1.376,2.239,1.2173,2.8978
2.9232,1.363,2.1308,1.6964,2.9566
2.98,2.0629,2.2631,1.7533,2.949
2.8533,1.1096,2.5764,0.87848,2.8302
2.7414,0.61901,3.2045,0.95061,2.7746
2.7659,0.9291,3.2703,0.78178,2.7511
2.8618,1.2158,2.5974,1.1401,2.8543
2.751,0.42615,2.9158,0.75695,2.7841
2.9424,1.82,2.3956,0.94762,2.8552
2.7834,0.81704,2.9829,0.95491,2.7972
2.8304,1.1288,2.8245,0.97952,2.8155
2.7959,0.8753,2.9161,0.48465,2.7569
2.8997,1.3753,2.3778,1.1096,2.8732
2.7884,0.74283,2.859,0.52041,2.7661
2.8805,1.3221,2.5176,1.4704,2.8953
2.8022,0.98583,2.9637,1.1929,2.8229
2.7405,1.239,3.8338,0.7203,2.6886
2.7499,0.86054,3.3616,0.90636,2.7545
2.8449,1.1815,2.733,1.531,2.8798
2.7413,0.67034,3.2571,1.0861,2.7829
2.7809,0.78467,2.9757,0.9583,2.7983
2.7987,0.97409,2.987,0.74686,2.776
2.798,0.78769,2.8073,0.9566,2.8149
2.7978,1.0644,3.0862,0.69527,2.7609
2.9717,1.8127,2.0958,1.7929,2.9697
2.9556,1.9564,2.4001,1.6488,2.9249
2.8112,0.98083,2.8686,1.4267,2.8558
2.8086,0.77339,2.6869,0.70137,2.8014
2.814,0.90763,2.768,1.4292,2.8661
2.7443,0.43957,2.9964,0.94722,2.7951
2.7972,0.8916,2.9192,0.90347,2.7984
2.8152,1.1515,2.9995,1.1048,2.8105
2.9459,1.7618,2.3027,1.4039,2.9101
2.8306,0.98129,2.6753,0.18389,2.7509
2.9199,1.6082,2.4094,1.4146,2.9005
2.9199,1.6913,2.4921,1.2899,2.8798
2.7492,0.91307,3.4209,1.0012,2.758
2.8308,1.4602,3.1527,0.93248,2.778
2.796,1.1399,3.1796,1.1521,2.7973
2.9287,1.555,2.2679,1.205,2.8937
2.66,0.21559,3.6159,0.33291,2.6717
2.8024,1.0184,2.9946,0.96071,2.7966
2.9145,1.2312,2.0865,1.1646,2.9078
2.8818,1.0934,2.2756,1.3541,2.9078
2.9096,1.4516,2.3551,1.4027,2.9048
2.8066,0.81426,2.7479,1.4446,2.8697
2.7906,0.86725,2.9616,0.96474,2.8003
2.787,0.90297,3.0334,0.31792,2.7285
2.9305,1.6939,2.3887,1.1873,2.8799
2.7454,0.42063,2.967,1.302,2.8335
2.8716,1.3968,2.6808,1.0283,2.8348
2.8065,0.89831,2.833,0.63015,2.7797
2.7338,0.36632,3.0286,0.62787,2.7599
2.858,1.127,2.5475,0.52938,2.7982
2.9152,1.6243,2.4727,1.4315,2.8959
2.8244,1.01,2.7657,1.2219,2.8456
2.7708,0.83729,3.1293,0.69792,2.7569
2.8933,1.3237,2.3906,1.3607,2.897
2.8278,1.1179,2.8395,1.0998,2.826
2.9254,1.3952,2.1408,1.2661,2.9125
2.8513,1.464,2.9514,1.4753,2.8524
2.7516,0.6854,3.1694,0.75758,2.7588
2.6856,0.54016,3.6841,0.052461,2.6368
2.8821,1.5242,2.7037,1.0041,2.83
2.9644,1.4495,1.8053,1.4492,2.9644
2.7057,0.34087,3.2837,0.13613,2.6852
2.9414,1.754,2.3405,1.6361,2.9296
2.9009,1.2705,2.2616,1.4147,2.9153
2.8216,1.174,2.9575,1.4494,2.8492
2.992,1.8609,1.9412,1.6436,2.9702
2.8651,1.4099,2.7586,0.81968,2.8061
2.8222,1.1624,2.9402,0.73694,2.7797
2.9131,1.6147,2.4834,1.4054,2.8922
2.8762,1.3872,2.6256,1.5276,2.8902
2.8687,1.0141,2.3273,1.5576,2.923
2.945,1.5725,2.1226,1.7528,2.963
2.9188,1.4633,2.2757,1.3029,2.9027
2.7633,0.64244,3.0094,0.74609,2.7737
2.8692,1.277,2.5855,1.4523,2.8867
2.9773,1.9579,2.1852,1.0298,2.8845
2.888,1.2376,2.3574,0.95853,2.8601
2.7731,0.83752,3.1066,1.0619,2.7955
2.7244,0.51232,3.2688,0.3504,2.7082
2.8634,1.1372,2.5033,1.4721,2.8969
2.8629,1.2329,2.6042,0.61889,2.8015
2.827,1.3102,3.0399,1.173,2.8133
