0.87284,0.65052,0.67797,0.76912,0.98793,0.95058
1.1207,0.88563,0.73851,0.95033,0.8092,0.62575
0.89295,1.0603,1.2388,1.171,1.164,1.1548
0.96898,1.2882,1.0211,1.0592,1.0937,1.1881
1.1224,1.0819,0.94805,1.0401,1.0528,1.1238
0.79113,1.0663,0.94811,0.78714,1.1217,1.2519
0.93087,0.79159,1.101,1.162,1.0303,0.88814
0.76572,1.4411,1.3118,1.0809,0.97522,1.4602
0.86288,1.0753,0.78747,1.2026,1.2078,1.0565
1.1852,0.75306,0.87894,0.80386,0.62369,1.3096
0.70366,1.3425,1.2248,1.0133,0.98378,0.72102
0.88839,0.77053,0.90405,0.98778,0.49757,1.1467
0.99431,1.1203,0.99245,0.92423,1.1533,1.0799
0.70474,0.70958,1.1773,0.90082,1.0416,1.0011
1.0518,0.81362,1.1075,1.0395,0.99304,0.77061
0.59626,0.79764,0.61591,0.95732,0.59478,0.76378
1.0399,1.0701,0.97043,0.8767,1.0079,0.87552
1.0852,1.0703,0.60504,0.6458,0.5254,1.1805
0.74599,1.093,0.91036,1.0584,1.3352,0.68995
0.90296,1.0977,0.91744,0.86986,0.99671,1.0199
1.1189,1.1957,1.1091,1.0894,0.87787,0.95462
0.94471,0.92055,0.87816,1.0852,1.2135,0.98613
0.62848,1.2983,0.86431,1.0509,0.99605,1.3197
1.0081,0.7074,1.0763,1.2317,1.1139,1.073
1.0566,1.0076,0.86676,1.0806,0.71068,1.5612
1.0127,1.0247,1.2181,0.42358,0.87675,1.1018
1.0867,1.1873,0.80659,1.0086,1.2123,1.1476
1.0846,0.74104,0.95705,0.96146,0.77013,0.68472
1.2599,1.2376,0.92187,0.65694,1.1777,0.73388
0.79004,1.4116,0.63674,1.1881,0.81328,0.80289
0.64272,1.1787,1.2276,1.0094,1.0086,0.83547
1.1632,1.1113,1.0856,1.1625,1.2126,1.4777
0.93436,1.0174,1.0479,0.95006,0.96714,1.3164
0.75709,1.2637,1.1862,1.164,0.96887,0.84496
1.2224,1.0343,1.0755,0.96783,0.91025,0.7941
0.8985,0.99196,0.84802,0.83398,1.2829,1.1475
1.1797,0.94482,1.0718,0.98536,1.1751,0.90948
1.0754,0.76173,0.95604,1.15,0.87913,1.1274
1.2905,1.4119,1.2974,1.0364,0.8237,1.3815
1.0894,0.70332,1.2086,0.96624,1.0398,1.252
1.1292,1.1007,1.076,0.90545,0.86693,1.2306
0.87526,0.93951,0.9113,0.85841,0.98912,0.94393
0.88095,0.75785,1.0544,1.1945,0.7434,1.1874
1.3223,1.1971,0.65816,0.9219,1.0928,0.53528
0.9302,0.8308,0.88804,0.75763,0.90795,1.1416
1.0328,1.0961,1.0266,0.92155,0.92504,0.90453
0.67268,1.2469,0.86103,0.58138,0.89246,0.86423
1.1163,1.1193,1.383,1.2063,1.4505,0.96589
0.97422,0.90916,1.3623,0.6277,1.2533,1.0613
1.0866,1.1436,1.0075,0.70515,1.1712,0.9202
0.95098,1.0871,0.79015,1.1642,1.1075,1.1182
0.78291,1.0009,1.1298,0.77663,0.80862,1.0207
1.3362,0.70598,1.0463,0.64998,1.0474,1.0163
1.0353,0.95203,1.1502,1.2442,0.69496,0.86389
0.58571,0.85913,1.2169,1.0331,1.1843,0.65673
1.0422,1.1174,1.1095,1.3913,1.0991,0.89663
0.88343,0.99176,1.2062,1.0195,0.72834,0.68109
1.0036,1.107,1.0125,1.1237,1.3929,1.0439
1.299,0.83198,1.1374,1.0531,0.88645,1.2007
0.91504,1.0091,1.1958,0.83353,0.61669,0.81768
1.3372,1.276,0.79251,0.84473,1.2575,0.65358
1.0731,1.3051,0.86446,1.0632,1.1265,0.95235
0.78059,1.2387,0.624,0.99997,1.0271,0.82901
1.386,0.75155,1.1743,1.1069,1.1591,1.0054
1.1246,0.92888,1.2316,0.69184,0.9425,1.1435
1.1315,0.95676,0.93497,1.198,0.96505,0.96008
0.70732,1.0965,1.3451,0.94364,1.1325,1.0827
1.1708,1.3114,1.4425,0.90983,1.1094,0.80817
1.1161,1.0882,0.82142,1.0888,0.77319,0.93285
0.81628,0.77483,1.0711,1.193,1.1356,0.97559
1.159,0.89425,0.8435,1.1702,1.354,0.81865
1.1035,0.98698,1.0279,1.0768,0.72173,0.80879
1.0989,0.83916,1.1675,0.99894,1.1103,1.2388
1.1328,0.7237,0.71055,0.81225,0.98606,0.81933
0.85797,1.1894,1.1231,1.0072,0.76887,0.91083
0.73863,1.1628,1.0124,0.86091,0.75183,1.1392
0.85168,0.77264,1.0458,0.70996,1.0734,0.92714
0.70647,0.71305,0.93191,0.92679,0.72975,0.92955
0.92167,0.85234,1.1235,1.0577,1.187,0.77907
1.1683,0.92033,1.1543,0.8379,1.086,0.99214
1.0166,0.99078,1.1901,1.0139,1.2166,1.2346
1.0629,0.92719,0.93751,1.0428,1.0178,0.68087
1.158,1.0648,0.94249,1.0228,1.2297,0.99644
0.83976,1.1396,0.85764,1.1242,0.66749,1.3282
0.93487,0.78864,0.9598,0.79863,1.0922,0.75618
1.0569,1.0067,1.2084,1.2308,1.056,1.0427
1.2619,1.06,0.93517,0.8404,0.95379,1.2192
1.0321,0.96462,0.65086,1.3864,0.78904,1.0177
0.57636,1.4036,0.7232,1.0702,1.1539,0.85577
1.1414,1.0453,0.84945,1.115,1.5852,0.94855
0.79132,1.0107,1.1443,1.2831,0.74903,0.89522
1.2136,1.1791,1.1274,0.67057,0.68705,1.1967
0.93655,0.96637,1.0084,0.77257,0.88674,0.74671
1.2959,1.0699,0.84858,1.4137,1.062,0.76209
1.1398,0.89358,1.2446,0.76019,0.82256,1.4471
1.0318,1.4164,1.0359,1.1906,1.0466,0.97858
0.8109,1.0966,0.97198,1.1813,0.90795,0.75207
0.8414,0.88625,0.48967,0.94802,1.4425,1.0497
0.59015,1.0807,0.8967,1.1295,1.4423,1.0823
0.52823,1.0233,0.91769,1.5733,1.3018,0.85727
0.66815,0.68264,0.87687,0.96618,0.85146,0.99713
0.80838,1.4036,0.9807,0.9971,1.0514,1.2456
1.0451,1.0005,1.0547,0.73318,1.1079,0.97978
1.0435,0.99993,1.1711,1.0128,0.87942,1.0273
0.83535,1.0491,0.94275,1.3067,0.83024,1.1309
0.79745,1.0936,0.95765,0.95002,1.3512,0.92495
1.2431,1.0705,1.1765,1.0462,0.82737,1.1725
1.0313,0.94229,1.1958,1.2913,0.73571,0.75713
0.91995,0.8858,0.75574,1.0555,0.81631,1.3497
0.91164,1.0958,1.0037,0.95412,0.95551,0.79425
1.0896,1.1713,0.78166,0.95953,1.0167,1.1555
0.66708,1.0329,1.2062,1.0844,0.93896,0.91938
1.043,0.98872,0.88174,0.99407,0.93404,0.97074
1.1099,0.89557,0.90873,0.70371,1.6089,0.96677
1.2785,0.56904,0.93894,1.0978,0.8102,0.98383
0.87615,0.89709,0.69164,1.1314,1.0157,0.92366
0.99748,1.1757,1.1407,1.0784,0.99828,1.2055
1.1547,0.79141,0.7357,1.0474,1.029,0.89373
1.3258,1.0346,0.90823,1.1433,1.0771,1.1038
0.718,0.70644,1.027,0.76679,0.96053,1.0288
0.65054,0.72316,0.80523,1.1059,1.1498,1.0885
0.90555,1.003,1.1865,1.055,0.83652,1.1994
0.98798,1.0788,0.84072,1.1105,1.2228,0.98965
1.0878,0.68851,0.73281,1.2356,1.2284,0.95112
1.0402,0.94249,0.92689,0.82789,0.92608,1.4412
0.88334,0.83278,0.84887,1.0253,0.73833,0.7299
1.153,1.3074,0.94462,1.1388,0.95804,1.2288
1.0282,0.86165,1.4083,1.1876,0.73205,1.0476
0.92541,1.2838,1.1205,0.87877,0.90556,1.3622
1.0211,1.0141,1.1971,1.2224,0.9396,0.80085
1.2541,0.98057,0.7657,0.78688,1.1769,0.81529
1.0998,0.79558,0.63926,1.0603,1.3657,0.91044
0.9206,1.3003,0.96973,1.0881,1.071,1.0293
0.64201,0.79191,1.0218,1.2979,1.2702,1.2032
0.94662,1.2232,1.2504,0.86045,1.4379,1.2183
1.0357,1.1269,0.95682,1.0907,0.90488,1.0515
0.91316,0.9964,1.1682,0.82271,1.0688,1.034
1.0929,0.87744,1.1786,0.99953,0.91122,1.1166
0.77571,1.0212,1.0389,1.0952,0.86878,0.60522
0.92818,0.98687,0.5675,1.0898,0.92116,1.0389
1.1065,1.1689,1.3093,0.59081,1.0788,1.0238
0.6713,0.86192,1.1227,1.243,0.93822,1.2996
1.0934,1.2112,1.2291,0.8642,1.0988,1.0497
1.0224,1.4746,1.4996,1.064,0.9199,1.122
1.2993,0.94031,1.657,0.70663,0.73159,0.93831
0.8827,1.2115,1.0532,0.89314,1.1509,0.90816
0.65621,1.0503,1.3502,1.2666,1.1639,1.1225
1.1482,1.0516,0.74487,1.0568,0.80812,1.2803
1.2175,0.90209,0.99473,0.94889,0.97099,0.92958
1.1513,1.072,1.0213,1.1231,1.0439,1.0058
1.3259,0.77757,0.63461,0.91523,0.995,1.1049
0.725,1.2227,0.77338,1.1029,0.79516,0.81611
0.7896,1.3773,0.91077,0.77079,0.76505,1.0723
1.0955,0.86227,0.96071,1.0024,1.0458,1.3588
1.2444,0.98741,0.98443,0.9372,0.63328,1.318
1.4741,0.84339,1.0462,0.68568,0.83756,1.2733
1.0229,1.2414,1.0526,0.93198,1.3837,1.0433
1.0558,0.76312,0.86835,0.97783,0.94408,0.78829
1.1504,0.76935,1.4249,0.92352,1.2468,0.65201
0.94795,0.59696,1.2914,1.0087,0.50364,0.93334
0.9948,1.4484,1.0867,1.0433,0.78778,0.87591
1.0193,1.0049,1.0739,0.68897,0.88341,0.93483
1.0288,0.96012,0.85269,1.0337,0.9774,1.119
1.3712,0.96417,1.1684,1.3063,0.76755,0.80584
1.2201,0.94288,0.95978,0.8933,0.86883,0.80974
0.92718,0.92719,0.86575,1.0859,0.79487,1.1152
1.0944,1.2151,0.8699,0.92874,0.89299,0.9415
0.83218,0.91645,1.0507,1.2176,0.84789,0.84261
0.89527,0.88945,1.2424,1.7166,0.94299,1.265
0.72225,0.85901,1.4584,1.0583,0.53178,1.0172
1.0008,0.92204,1.1442,0.78065,1.1295,0.83731
0.71904,0.68244,0.92879,0.99043,1.1871,0.68053
1.5258,1.2203,0.98727,1.0175,1.2216,1.1222
1.1639,0.93886,1.0288,0.84918,0.88138,1.1646
0.71132,0.96099,0.8625,0.96599,0.93311,0.80883
0.90005,0.8857,0.84296,1.0018,0.9886,0.89609
0.89641,0.83795,0.77704,1.3447,0.95027,0.7438
0.63945,1.0257,1.1439,1.0673,1.0605,0.92735
1.1977,0.94606,1.0728,1.1189,0.98685,0.96223
0.92785,0.68548,0.86059,0.91322,1.021,1.0181
1.2265,0.86972,1.2163,1.0876,1.0863,1.0932
1.0818,1.124,0.99704,1.2797,0.97198,1.2692
1.1638,1.0629,0.91157,1.3519,1.2108,1.1694
1.0639,1.0802,1.102,1.1458,1.2045,1.1157
1.483,0.85372,0.85412,1.1,1.0612,0.99349
0.97719,1.0545,0.76701,1.0031,0.97974,1.119
1.0236,0.80993,1.1162,0.9642,0.74905,0.87391
1.1999,1.1456,0.84012,0.74204,1.0088,1.0726
0.92847,1.1493,0.79376,0.81236,0.96458,0.77419
0.98899,0.88107,1.1156,0.93086,1.1727,1.0537
1.0483,0.98386,0.99865,1.2348,1.1729,0.95017
0.45296,1.21,0.84256,1.2433,0.70127,0.91457
1.0387,0.96791,1.2171,0.73426,0.90089,1.1581
0.97092,1.3894,0.73952,1.0384,0.56013,1.0525
1.2909,1.259,0.6917,1.2574,0.98541,0.84898
0.92066,0.95077,0.87659,1.3478,0.79393,0.91054
1.3458,1.1139,0.99223,1.1428,1.1384,0.83686
1.0504,1.378,0.92562,1.2118,1.2653,0.84066
0.87629,1.1266,1.2437,0.98329,1.2431,1.3752
1.1953,0.73005,0.64297,0.92887,0.80345,1.0399
1.0262,1.3058,1.2042,1.2671,0.80252,1.0302
0.92713,1.3096,1.2114,0.87118,1.0185,0.91698
0.98134,1.1516,1.1178,1.1372,0.94542,1.0145
1.098,0.78269,1.0157,0.90219,0.67777,0.87011
1.2803,1.0867,0.91668,1.1427,1.1691,1.1658
0.94516,0.82956,1.152,0.83202,1.1205,0.91382
1.1352,1.0106,0.80675,1.1297,0.9441,1.0268
1.0381,0.89478,0.94051,0.95565,0.77478,0.9098
1.1341,1.3483,1.2039,0.90483,1.1974,1.1309
1.0417,1.0341,0.97127,1.0899,1.0367,0.79991
1.0656,0.84091,1.297,1.0246,1.2725,1.2169
0.83536,1.3937,0.77139,1.4599,1.3658,1.0053
1.0664,0.71901,0.63201,0.86762,0.76541,0.79552
1.0688,1.2269,1.1494,0.82602,1.3594,0.8169
1.0759,0.81998,0.74025,0.9044,1.0171,0.76143
1.2178,0.93191,0.78574,0.84995,0.9526,0.92293
1.199,1.2322,1.0209,0.96465,0.83376,1.2714
1.0417,0.86149,1.1221,1.1899,1.0073,1.0174
0.92016,1.2793,0.72824,0.91046,0.75299,1.0747
1.1012,0.90749,1.2594,1.2908,1.1641,1.0678
0.97445,0.80012,0.70338,0.66562,0.94744,1.2837
0.94902,1.1316,1.318,0.53582,0.75665,0.99664
0.98439,1.1398,0.84957,0.88136,1.2618,0.83881
0.93707,1.0922,1.0814,0.96078,0.91634,1.0678
0.93832,0.72385,0.98891,0.72651,1.0344,0.9271
1.0803,0.83395,0.76584,1.0536,0.96481,0.7869
0.97412,0.8336,0.7583,1.2629,1.0452,0.92063
1.2655,0.83742,1.0754,1.2264,0.76681,1.1077
1.1342,1.2011,0.8247,0.91601,1.117,1.2012
0.86166,1.2807,1.0816,0.89969,1.2707,0.90787
0.99016,1.1042,1.0095,1.0864,1.1964,1.0025
0.93465,0.88696,0.99289,1.1374,0.78988,0.99801
1.0606,0.55872,1.0859,1.2707,0.96881,0.86326
1.4113,0.77542,0.82896,0.68453,0.5838,0.91238
1.3414,1.1805,0.59758,1.1549,0.79402,0.99951
1.1021,1.2352,0.9918,1.0001,0.72255,1.1443
0.96246,0.67412,1.0247,0.7712,0.88518,0.82846
0.88211,0.81094,1.1659,0.91159,1.0468,1.2304
1.2287,0.90827,1.1115,1.0765,1.0844,1.1989
1.0261,1.1694,0.48795,1.1125,1.0265,1.076
1.1173,0.88543,0.9214,1.0308,1.071,1.1189
1.0207,0.71933,1.0949,0.76689,1.3059,0.96064
1.0529,1.1783,1.0085,1.4831,0.99732,1.0628
1.011,1.2529,1.0028,0.96905,1.209,0.80485
1.0443,0.97906,0.9683,0.87956,1.258,0.82331
1.0182,1.0965,1.2174,0.91646,0.99223,1.4491
0.96998,0.82841,0.62646,0.80655,1.0826,1.0603
0.88774,0.98329,1.0515,1.3012,0.80644,1.0451
0.64016,0.97405,1.2423,0.74357,1.2049,0.6808
0.90585,0.86659,1.0425,0.97692,1.0578,0.83124
0.81948,1.2679,0.95878,1.1674,0.94421,1.2156
1.1096,1.2556,1.2117,1.0119,1.0184,1.1019
0.85296,1.0078,0.62856,0.98472,1.0284,1.0483
1.2952,0.98002,0.95955,0.85574,0.92404,0.8036
1.1012,1.0068,0.69863,1.0436,0.93067,0.95986
1.1385,1.1637,1.3287,0.90864,0.86865,1.4036
1.027,1.0252,1.1267,0.96705,0.94528,0.97873
0.78624,0.98772,1.1734,0.89328,1.1235,0.76909
0.96648,0.7374,1.2025,1.0141,0.67241,0.93493
0.90742,0.94662,0.72055,0.87668,1.0553,1.0336
0.74729,1.2836,0.83968,0.78722,1.2796,0.92729
1.0841,1.188,0.96216,0.91984,1.0672,0.948
0.93514,1.1532,0.90146,0.91063,0.7,0.51467
1.2682,0.67732,0.7568,0.89178,0.76897,1.0795
1.2427,0.99085,1.2223,0.96249,0.86989,1.2212
0.89944,1.0122,0.92491,1.2711,1.0514,0.93601
0.77673,0.8462,0.94171,1.042,1.192,1.1964
0.81559,1.1448,1.2549,0.81067,0.77011,0.93813
0.99979,1.1829,1.138,0.74687,0.80989,0.86188
1.0307,1.0458,0.7031,1.1378,1.1159,1.0899
0.81921,1.2673,0.92556,1.0722,1.0314,1.2772
0.81233,1.0464,1.0227,1.0766,1.1899,0.79903
1.0868,1.2493,0.86329,1.1364,1.0058,1.0569
0.96937,0.83925,0.66448,0.89741,0.83384,1.2787
1.0805,1.1469,1.3368,1.2448,0.74756,0.94391
0.86949,0.94753,0.97689,0.8201,1.0824,0.84802
0.60846,1.299,1.1093,1.2646,0.822,0.93597
1.0135,0.97221,0.90862,1.0535,0.95967,1.32
0.99054,1.2811,0.80571,0.97091,1.0111,1.0818
0.86062,0.97907,0.85303,1.15,1.0846,0.94071
1.0915,1.137,0.91179,1.3102,0.82734,1.0954
1.0159,0.79507,1.2034,1.0076,0.99182,0.96026
1.0959,1.3878,1.0678,1.117,1.1931,0.78207
0.52792,0.7544,1.1058,1.0677,1.1748,1.0948
1.0888,1.1556,1.2425,1.1115,0.99264,0.94915
0.935,1.2358,1.0165,0.83287,0.53435,0.67053
1.0194,1.3901,0.97886,1.08,0.88704,0.83909
1.223,0.94508,0.65467,1.1402,0.8534,0.75568
0.76859,0.96634,0.92566,0.64911,1.1976,1.0493
0.90486,1.0053,1.0933,1.2054,0.97778,0.88949
1.1045,1.0643,0.85261,0.73847,0.77539,0.91322
1.1774,0.46873,1.3116,0.6127,1.0466,0.77376
1.0033,0.90963,0.92067,1.0032,1.2353,1.1033
1.1805,0.86913,1.1573,1.1557,1.3161,0.9036
1.231,0.76842,1.0589,0.58524,1.1496,1.0897
1.1745,1.0085,1.0276,0.79976,0.93631,0.74056
0.90617,0.91471,0.89249,1.3108,0.97139,0.89215
1.1193,1.0299,0.90968,1.2134,0.92079,0.81361
1.1672,0.87878,0.87428,1.287,1.4122,1.2211
1.0609,0.96257,1.101,0.70567,1.1538,1.1001
1.2311,0.79402,0.76586,1.0798,1.4378,1.0891
0.6857,0.94181,0.99402,1.0973,1.0385,0.97978
1.3273,0.64665,0.78818,1.3239,1.1687,0.9161
1.111,0.93606,1.3326,0.79724,1.1039,1.0813
0.88291,0.73777,1.2119,1.2456,1.1819,0.96263
0.89791,0.794,0.72882,1.0833,1.1492,0.786
1.0985,0.93057,1.1392,1.1557,0.72979,1.3442
0.86983,0.8966,0.68702,1.1257,1.0927,0.63001
1.1854,1.0381,0.99976,0.9984,1.2777,1.2624
0.96238,0.83706,0.91281,0.94529,0.90763,1.3484
1.0642,0.88378,1.136,0.90827,1.1626,1.0647
1.2841,1.207,1.4012,0.62518,1.0186,1.1013
0.76201,0.89784,1.058,0.87127,1.2827,1.0297
0.81431,0.89361,0.99589,0.67904,1.2199,0.91083
1.2619,1.3048,1.0856,0.87544,1.0417,1.1257
1.0231,1.1864,0.95226,0.79592,0.93277,0.86739
1.5656,1.0556,0.85052,1.1612,0.94583,1.2441
1.0548,0.83343,1.0694,0.71594,0.99188,0.95036
1.0231,1.0651,1.3937,0.82784,1.1056,1.0972
0.78593,1.0078,0.85935,0.4906,0.82417,0.76707
0.85806,1.2131,0.57832,1.044,1.3496,1.3916
0.69737,0.90222,1.0444,0.79653,0.8763,0.88434
0.77261,0.83438,0.86865,0.94062,0.83565,1.3239
1.2544,1.0498,1.2943,1.0244,0.86666,0.52839
0.77119,1.257,1.036,1.1352,1.1601,0.76657
0.89477,1.0922,0.94284,1.195,0.69327,1.2077
1.3156,1.44,0.74264,0.93785,0.79826,1.1277
1.1157,1.0875,1.1756,1.0499,0.98539,0.93856
1.1157,1.1205,0.98154,0.62965,0.84695,0.36493
0.71544,0.71702,1.0463,1.0061,0.99864,0.81323
0.96192,0.74721,1.227,1.0902,1.0532,1.1203
1.0372,0.76228,1.2872,1.0964,0.42198,1.1586
1.2968,1.2776,1.1045,0.8664,0.78635,1.1357
0.86411,0.9959,0.98485,1.0549,0.58703,1.1215
0.89399,1.2156,1.0685,1.0421,1.0017,0.9765
0.8281,1.17,0.80055,1.2354,0.90974,0.87598
1.2613,1.268,0.7865,0.84291,1.0115,0.908
0.98273,0.77982,0.8214,0.89417,0.7538,1.3338
0.56993,1.0699,0.51393,0.88133,0.91625,1.2421
1.005,1.025,1.328,0.74251,1.2269,0.88136
0.77288,1.0859,1.1341,0.90522,0.95052,1.34
1.143,1.0305,1.2549,1.0367,1.194,1.0161
0.87663,0.88889,0.81589,1.0175,1.0457,0.85567
0.80891,1.276,0.65143,0.86675,1.1741,1.3589
1.0271,0.8498,1.0198,1.1083,0.84897,1.1539
1.1276,0.84257,1.1224,0.95671,0.8083,0.94984
0.9266,1.0171,0.82834,0.94119,0.93967,1.1828
1.2123,1.212,1.3197,1.0077,1.0795,1.1706
1.0113,1.147,1.0146,0.93325,1.0848,1.2463
1.0171,1.1676,0.85993,1.2548,0.99037,1.198
1.3672,0.3836,1.3446,0.68476,1.4545,1.0072
1.1351,0.9296,1.0667,0.93945,0.95453,1.008
0.69083,0.99353,0.84749,0.71177,0.83017,1.3317
1.0707,0.83646,1.1224,0.94596,0.86476,1.082
0.98151,1.01,1.0196,0.88161,0.7221,0.79428
1.1277,0.92379,0.91341,0.89384,0.84878,1.0533
0.82741,1.1262,1.0259,1.3156,1.352,1.0154
0.82271,1.0085,0.77169,0.85357,1.024,0.89079
0.75537,0.98038,0.89408,1.3968,1.2742,0.86195
0.96287,1.0449,1.1567,1.0524,1.4853,1.0645
0.6559,1.0879,1.2757,0.8832,0.68042,0.96763
1.0304,1.1599,1.1506,0.87649,1.0942,1.1029
1.1633,1.0197,1.1523,0.9903,0.98758,0.93694
1.1156,1.0429,0.92712,1.0785,0.88073,0.72751
1.2128,0.9683,0.69615,1.0483,1.0997,1.1405
0.83935,1.1531,1.4073,1.223,1.0329,0.67026
1.1597,1.1257,0.86694,0.38977,0.70308,1.3337
0.93698,1.3531,1.1386,0.83708,0.94192,1.1476
1.2372,1.1432,1.1488,1.2421,0.95456,1.0221
1.017,0.96607,1.1602,1.1277,0.85098,0.87522
0.715,1.0971,0.94619,1.1408,0.74404,1.1653
0.70918,0.92977,0.99524,0.9148,1.0805,1.3385
0.63814,0.84953,0.91239,0.97055,1.296,0.76234
0.70741,1.1606,1.2213,1.0154,0.71035,0.92436
0.97239,0.59357,0.8753,1.1006,0.95869,1.2705
0.79888,1.1854,1.4168,1.4576,0.91008,1.0026
0.45334,1.1119,0.73031,1.274,0.75373,1.0554
1.3385,0.87323,0.8766,0.82195,1.1365,1.1324
0.94332,0.79453,0.82945,1.0348,1.3041,1.1683
1.2244,0.89476,0.88504,0.74568,0.56911,0.88135
0.93861,1.1085,0.88968,0.72153,0.79388,0.93296
0.96629,1.2878,0.83902,0.75276,0.98356,1.2016
0.98374,0.81206,1.1343,1.1282,0.9269,0.91996
0.99246,0.75284,0.86181,0.89144,1.2337,1.1845
1.4183,0.97294,1.3383,0.88771,1.0499,0.82506
0.91787,1.04,1.0473,1.1471,1.0713,0.96154
1.5915,1.0619,0.88377,0.9317,0.93623,1.1088
0.66252,0.81338,1.1714,0.69631,0.40525,0.97566
1.0581,1.2427,1.2534,0.89943,1.0052,0.92623
0.70613,0.90875,0.90738,0.99517,0.93487,1.0721
1.0898,1.3089,0.88375,0.90827,1.2173,1.1822
0.66082,1.4016,1.0437,0.77055,1.3097,0.81286
1.0121,1.3515,0.71274,0.76643,0.94699,1.5174
0.77048,0.52681,1.0368,1.0539,1.2376,1.2102
1.3988,1.1915,1.0166,1.1644,1.0131,1.2697
1.1842,1.0263,0.94294,1.1156,0.96107,0.90168
1.3245,0.94879,0.6343,1.0986,1.1931,1.0464
0.90249,0.86064,1.0853,1.0159,1.2309,1.3024
0.76088,1.0097,1.0406,1.2939,1.1704,0.94584
0.71611,0.9108,0.92399,0.5098,0.85928,0.95463
1.0936,1.0841,1.0493,0.59933,0.76115,0.93892
1.266,0.95695,1.0397,0.88834,1.1083,1.0783
1.4609,1.1241,0.88439,1.0369,0.79544,1.029
1.1703,0.8237,0.9325,1.0923,1.4194,1.0229
1.1044,0.81887,0.90732,0.93854,1.0255,0.957
1.6403,0.8443,1.2208,0.85498,0.57832,0.98982
0.93391,1.1549,0.74248,0.8299,1.1071,0.83045
0.82073,1.0727,0.96517,0.7949,0.91482,1.1504
0.80121,1.0549,1.2802,0.80279,1.1552,0.63997
0.62567,1.4469,1.0509,0.89766,0.8737,0.87188
1.2996,1.1334,0.82776,1.1175,0.85699,0.76072
0.67351,1.1333,0.87509,1.1493,1.2281,0.85723
0.82964,0.85263,0.93441,0.76368,0.71768,1.1398
1.2155,1.0522,1.0185,0.89952,0.94357,0.94066
0.91198,0.99819,1.2309,1.0137,0.9001,1.3892
1.6656,1.3022,0.96783,0.92693,0.96778,0.95405
1.0208,0.63777,0.78048,0.50223,0.93968,1.2707
0.84538,1.0597,1.0512,1.123,1.1211,1.0989
1.1355,1.167,1.1091,0.9095,0.90533,0.95934
0.86064,1.044,1.0041,0.89199,0.88068,1.1551
0.98493,1.2702,1.2129,1.126,1.1239,1.1678
1.0052,0.96433,1.0435,1.2317,0.88048,0.97407
1.4011,0.62472,1.0475,1.0446,1.1542,0.74421
0.77407,1.1924,1.3913,0.70001,1.1687,1.154
1.1308,0.90241,1.0502,1.0032,0.8105,1.0075
1.2838,0.72143,0.75622,0.9478,0.7754,1.153
0.83488,0.97503,1.3662,1.0644,1.1311,0.60017
1.0106,0.69082,1.2976,0.99532,0.93922,1.1503
0.82883,1.1541,0.7735,1.0924,0.87954,0.98358
1.3536,0.87529,1.0271,1.2083,0.71413,1.3821
1.0366,1.3624,1.1347,0.83891,1.2442,1.1421
1.0862,0.79762,1.0228,1.1831,0.84868,1.2625
